8.333333333333332593e-01 8.355616293727978761e-01 8.377899254122624928e-01 8.400182214517271095e-01 8.422465174911918373e-01 8.444748135306564540e-01 8.467031095701210708e-01 8.489314056095856875e-01 8.511597016490503043e-01 8.533879976885149210e-01 8.556162937279796488e-01 8.578445897674442655e-01 8.600728858069088822e-01 8.623011818463734990e-01 8.645294778858381157e-01 8.667577739253027325e-01 8.689860699647674602e-01 8.712143660042320770e-01 8.734426620436966937e-01 8.756709580831613104e-01 8.778992541226259272e-01 8.801275501620905439e-01 8.823558462015552717e-01 8.845841422410198884e-01 8.868124382804845052e-01 8.890407343199491219e-01 8.912690303594137387e-01 8.934973263988783554e-01 8.957256224383429721e-01 8.979539184778076999e-01 9.001822145172723166e-01 9.024105105567369334e-01 9.046388065962015501e-01 9.068671026356661669e-01 9.090953986751308946e-01 9.113236947145955114e-01 9.135519907540601281e-01 9.157802867935247448e-01 9.180085828329893616e-01 9.202368788724539783e-01 9.224651749119185951e-01 9.246934709513833228e-01 9.269217669908479396e-01 9.291500630303125563e-01 9.313783590697771730e-01 9.336066551092417898e-01 9.358349511487064065e-01 9.380632471881711343e-01 9.402915432276357510e-01 9.425198392671003678e-01 9.447481353065649845e-01 9.469764313460296012e-01 9.492047273854942180e-01 9.514330234249588347e-01 9.536613194644235625e-01 9.558896155038881792e-01 9.581179115433527960e-01 9.603462075828174127e-01 9.625745036222820294e-01 9.648027996617467572e-01 9.670310957012113739e-01 9.692593917406759907e-01 9.714876877801406074e-01 9.737159838196052242e-01 9.759442798590698409e-01 9.781725758985344577e-01 9.804008719379990744e-01 9.826291679774638022e-01 9.848574640169284189e-01 9.870857600563930356e-01 9.893140560958576524e-01 9.915423521353222691e-01 9.937706481747869969e-01 9.959989442142516136e-01 9.982272402537162304e-01 1.000455536293180847e+00 1.002683832332645464e+00 1.004912128372110081e+00 1.007140424411574697e+00 1.009368720451039314e+00 1.011597016490503931e+00 1.013825312529968770e+00 1.016053608569433386e+00 1.018281904608898003e+00 1.020510200648362620e+00 1.022738496687827237e+00 1.024966792727291853e+00 1.027195088766756470e+00 1.029423384806221087e+00 1.031651680845685704e+00 1.033879976885150320e+00 1.036108272924614937e+00 1.038336568964079554e+00 1.040564865003544170e+00 1.042793161043008787e+00 1.045021457082473626e+00 1.047249753121938243e+00 1.049478049161402859e+00 1.051706345200867476e+00 1.053934641240332093e+00 1.056162937279796710e+00 1.058391233319261326e+00 1.060619529358725943e+00 1.062847825398190560e+00 1.065076121437655177e+00 1.067304417477119793e+00 1.069532713516584632e+00 1.071761009556049249e+00 1.073989305595513866e+00 1.076217601634978482e+00 1.078445897674443099e+00 1.080674193713907716e+00 1.082902489753372333e+00 1.085130785792836949e+00 1.087359081832301566e+00 1.089587377871766183e+00 1.091815673911230800e+00 1.094043969950695416e+00 1.096272265990160033e+00 1.098500562029624650e+00 1.100728858069089267e+00 1.102957154108554105e+00 1.105185450148018722e+00 1.107413746187483339e+00 1.109642042226947956e+00 1.111870338266412572e+00 1.114098634305877189e+00 1.116326930345341806e+00 1.118555226384806423e+00 1.120783522424271039e+00 1.123011818463735878e+00 1.125240114503200495e+00 1.127468410542665112e+00 1.129696706582129728e+00 1.131925002621594345e+00 1.134153298661058962e+00 1.136381594700523578e+00 1.138609890739988195e+00 1.140838186779452812e+00 1.143066482818917429e+00 1.145294778858382045e+00 1.147523074897846662e+00 1.149751370937311279e+00 1.151979666976775896e+00 1.154207963016240512e+00 1.156436259055705129e+00 1.158664555095169968e+00 1.160892851134634585e+00 1.163121147174099201e+00 1.165349443213563818e+00 1.167577739253028435e+00 1.169806035292493052e+00 1.172034331331957668e+00 1.174262627371422285e+00 1.176490923410886902e+00 1.178719219450351741e+00 1.180947515489816357e+00 1.183175811529280974e+00 1.185404107568745591e+00 1.187632403608210208e+00 1.189860699647674824e+00 1.192088995687139441e+00 1.194317291726604058e+00 1.196545587766068675e+00 1.198773883805533291e+00 1.201002179844997908e+00 1.203230475884462525e+00 1.205458771923927142e+00 1.207687067963391758e+00 1.209915364002856375e+00 1.212143660042320992e+00 1.214371956081785831e+00 1.216600252121250447e+00 1.218828548160715064e+00 1.221056844200179681e+00 1.223285140239644297e+00 1.225513436279108914e+00 1.227741732318573531e+00 1.229970028358038148e+00 1.232198324397502764e+00 1.234426620436967603e+00 1.236654916476432220e+00 1.238883212515896837e+00 1.241111508555361453e+00 1.243339804594826070e+00 1.245568100634290687e+00 1.247796396673755304e+00 1.250024692713219920e+00 1.252252988752684537e+00 1.254481284792149154e+00 1.256709580831613771e+00 1.258937876871078387e+00 1.261166172910543004e+00 1.263394468950007621e+00 1.265622764989472238e+00 1.267851061028936854e+00 1.270079357068401693e+00 1.272307653107866310e+00 1.274535949147330927e+00 1.276764245186795543e+00 1.278992541226260160e+00 1.281220837265724777e+00 1.283449133305189394e+00 1.285677429344654010e+00 1.287905725384118627e+00 1.290134021423583466e+00 1.292362317463048083e+00 1.294590613502512699e+00 1.296818909541977316e+00 1.299047205581441933e+00 1.301275501620906550e+00 1.303503797660371166e+00 1.305732093699835783e+00 1.307960389739300400e+00 1.310188685778765016e+00 1.312416981818229633e+00 1.314645277857694250e+00 1.316873573897158867e+00 1.319101869936623483e+00 1.321330165976088100e+00 1.323558462015552717e+00 1.325786758055017556e+00 1.328015054094482172e+00 1.330243350133946789e+00 1.332471646173411406e+00 1.334699942212876023e+00 1.336928238252340639e+00 1.339156534291805256e+00 1.341384830331270095e+00 1.343613126370734712e+00 1.345841422410199328e+00 1.348069718449663945e+00 1.350298014489128562e+00 1.352526310528593179e+00 1.354754606568057795e+00 1.356982902607522412e+00 1.359211198646987029e+00 1.361439494686451646e+00 1.363667790725916262e+00 1.365896086765380879e+00 1.368124382804845496e+00 1.370352678844310113e+00 1.372580974883774729e+00 1.374809270923239346e+00 1.377037566962703963e+00 1.379265863002168579e+00 1.381494159041633196e+00 1.383722455081098035e+00 1.385950751120562652e+00 1.388179047160027269e+00 1.390407343199491885e+00 1.392635639238956502e+00 1.394863935278421119e+00 1.397092231317885958e+00 1.399320527357350574e+00 1.401548823396815191e+00 1.403777119436279808e+00 1.406005415475744424e+00 1.408233711515209041e+00 1.410462007554673658e+00 1.412690303594138275e+00 1.414918599633602891e+00 1.417146895673067508e+00 1.419375191712532125e+00 1.421603487751996742e+00 1.423831783791461358e+00 1.426060079830925975e+00 1.428288375870390592e+00 1.430516671909855209e+00 1.432744967949319825e+00 1.434973263988784442e+00 1.437201560028249059e+00 1.439429856067713898e+00 1.441658152107178514e+00 1.443886448146643131e+00 1.446114744186107748e+00 1.448343040225572365e+00 1.450571336265036981e+00 1.452799632304501820e+00 1.455027928343966437e+00 1.457256224383431054e+00 1.459484520422895670e+00 1.461712816462360287e+00 1.463941112501824904e+00 1.466169408541289521e+00 1.468397704580754137e+00 1.470626000620218754e+00 1.472854296659683371e+00 1.475082592699147988e+00 1.477310888738612604e+00 1.479539184778077221e+00 1.481767480817541838e+00 1.483995776857006454e+00 1.486224072896471071e+00 1.488452368935935688e+00 1.490680664975400305e+00 1.492908961014864921e+00 1.495137257054329760e+00 1.497365553093794377e+00 1.499593849133258994e+00 1.501822145172723610e+00 1.504050441212188227e+00 1.506278737251652844e+00 1.508507033291117683e+00 1.510735329330582299e+00 1.512963625370046916e+00 1.515191921409511533e+00 1.517420217448976150e+00 1.519648513488440766e+00 1.521876809527905383e+00 1.524105105567370000e+00 1.526333401606834617e+00 1.528561697646299233e+00 1.530789993685763850e+00 1.533018289725228467e+00 1.535246585764693084e+00 1.537474881804157700e+00 1.539703177843622317e+00 1.541931473883086934e+00 1.544159769922551551e+00 1.546388065962016167e+00 1.548616362001480784e+00 1.550844658040945623e+00 1.553072954080410240e+00 1.555301250119874856e+00 1.557529546159339473e+00 1.559757842198804090e+00 1.561986138238268707e+00 1.564214434277733545e+00 1.566442730317198162e+00 1.568671026356662779e+00 1.570899322396127396e+00 1.573127618435592012e+00 1.575355914475056629e+00 1.577584210514521246e+00 1.579812506553985862e+00 1.582040802593450479e+00 1.584269098632915096e+00 1.586497394672379713e+00 1.588725690711844329e+00 1.590953986751308946e+00 1.593182282790773563e+00 1.595410578830238180e+00 1.597638874869702796e+00 1.599867170909167413e+00 1.602095466948632030e+00 1.604323762988096647e+00 1.606552059027561485e+00 1.608780355067026102e+00 1.611008651106490719e+00 1.613236947145955336e+00 1.615465243185419952e+00 1.617693539224884569e+00 1.619921835264349408e+00 1.622150131303814025e+00 1.624378427343278641e+00 1.626606723382743258e+00 1.628835019422207875e+00 1.631063315461672492e+00 1.633291611501137108e+00 1.635519907540601725e+00 1.637748203580066342e+00 1.639976499619530959e+00 1.642204795658995575e+00 1.644433091698460192e+00 1.646661387737924809e+00 1.648889683777389426e+00 1.651117979816854042e+00 1.653346275856318659e+00 1.655574571895783276e+00 1.657802867935247892e+00 1.660031163974712509e+00 1.662259460014177348e+00 1.664487756053641965e+00 1.666716052093106581e+00 1.668944348132571198e+00 1.671172644172035815e+00 1.673400940211500432e+00 1.675629236250965270e+00 1.677857532290429887e+00 1.680085828329894504e+00 1.682314124369359121e+00 1.684542420408823737e+00 1.686770716448288354e+00 1.688999012487752971e+00 1.691227308527217588e+00 1.693455604566682204e+00 1.695683900606146821e+00 1.697912196645611438e+00 1.700140492685076055e+00 1.702368788724540671e+00 1.704597084764005288e+00 1.706825380803469905e+00 1.709053676842934522e+00 1.711281972882399138e+00 1.713510268921863755e+00 1.715738564961328372e+00 1.717966861000793211e+00 1.720195157040257827e+00 1.722423453079722444e+00 1.724651749119187061e+00 1.726880045158651678e+00 1.729108341198116294e+00 1.731336637237581133e+00 1.733564933277045750e+00 1.735793229316510367e+00 1.738021525355974983e+00 1.740249821395439600e+00 1.742478117434904217e+00 1.744706413474368834e+00 1.746934709513833450e+00 1.749163005553298067e+00 1.751391301592762684e+00 1.753619597632227300e+00 1.755847893671691917e+00 1.758076189711156534e+00 1.760304485750621151e+00 1.762532781790085767e+00 1.764761077829550384e+00 1.766989373869015001e+00 1.769217669908479618e+00 1.771445965947944234e+00 1.773674261987409073e+00 1.775902558026873690e+00 1.778130854066338307e+00 1.780359150105802923e+00 1.782587446145267540e+00 1.784815742184732157e+00 1.787044038224196996e+00 1.789272334263661612e+00 1.791500630303126229e+00 1.793728926342590846e+00 1.795957222382055463e+00 1.798185518421520079e+00 1.800413814460984696e+00 1.802642110500449313e+00 1.804870406539913930e+00 1.807098702579378546e+00 1.809326998618843163e+00 1.811555294658307780e+00 1.813783590697772397e+00 1.816011886737237013e+00 1.818240182776701630e+00 1.820468478816166247e+00 1.822696774855630863e+00 1.824925070895095480e+00 1.827153366934560097e+00 1.829381662974024936e+00 1.831609959013489553e+00 1.833838255052954169e+00 1.836066551092418786e+00 1.838294847131883403e+00 1.840523143171348019e+00 1.842751439210812636e+00 1.844979735250277253e+00 1.847208031289741870e+00 1.849436327329206708e+00 1.851664623368671325e+00 1.853892919408135942e+00 1.856121215447600559e+00 1.858349511487065175e+00 1.860577807526529792e+00 1.862806103565994409e+00 1.865034399605459026e+00 1.867262695644923642e+00 1.869490991684388259e+00 1.871719287723852876e+00 1.873947583763317493e+00 1.876175879802782109e+00 1.878404175842246948e+00 1.880632471881711565e+00 1.882860767921176182e+00 1.885089063960640798e+00 1.887317360000105415e+00 1.889545656039570032e+00 1.891773952079034649e+00 1.894002248118499265e+00 1.896230544157963882e+00 1.898458840197428499e+00 1.900687136236893116e+00 1.902915432276357732e+00 1.905143728315822571e+00 1.907372024355287188e+00 1.909600320394751805e+00 1.911828616434216421e+00 1.914056912473681038e+00 1.916285208513145655e+00 1.918513504552610272e+00 1.920741800592074888e+00 1.922970096631539505e+00 1.925198392671004122e+00 1.927426688710468738e+00 1.929654984749933355e+00 1.931883280789397972e+00 1.934111576828862811e+00 1.936339872868327427e+00 1.938568168907792044e+00 1.940796464947256661e+00 1.943024760986721278e+00 1.945253057026185894e+00 1.947481353065650511e+00 1.949709649105115128e+00 1.951937945144579745e+00 1.954166241184044361e+00 1.956394537223508978e+00 1.958622833262973595e+00 1.960851129302438434e+00 1.963079425341903050e+00 1.965307721381367667e+00 1.967536017420832284e+00 1.969764313460296901e+00 1.971992609499761517e+00 1.974220905539226134e+00 1.976449201578690751e+00 1.978677497618155368e+00 1.980905793657619984e+00 1.983134089697084601e+00 1.985362385736549218e+00 1.987590681776013835e+00 1.989818977815478673e+00 1.992047273854943290e+00 1.994275569894407907e+00 1.996503865933872524e+00 1.998732161973337140e+00 2.000960458012801979e+00 2.003188754052266596e+00 2.005417050091731213e+00 2.007645346131195829e+00 2.009873642170660446e+00 2.012101938210125063e+00 2.014330234249589680e+00 2.016558530289054296e+00 2.018786826328518913e+00 2.021015122367983530e+00 2.023243418407448146e+00 2.025471714446912763e+00 2.027700010486377380e+00 2.029928306525841997e+00 2.032156602565306613e+00 2.034384898604771230e+00 2.036613194644235847e+00 2.038841490683700464e+00 2.041069786723165080e+00 2.043298082762629697e+00 2.045526378802094314e+00 2.047754674841558931e+00 2.049982970881023547e+00 2.052211266920488164e+00 2.054439562959952781e+00 2.056667858999417398e+00 2.058896155038882014e+00 2.061124451078346631e+00 2.063352747117811248e+00 2.065581043157275865e+00 2.067809339196740481e+00 2.070037635236205098e+00 2.072265931275670159e+00 2.074494227315134776e+00 2.076722523354599392e+00 2.078950819394064009e+00 2.081179115433528626e+00 2.083407411472993243e+00 2.085635707512457859e+00 2.087864003551922476e+00 2.090092299591387093e+00 2.092320595630851710e+00 2.094548891670316326e+00 2.096777187709780943e+00 2.099005483749245560e+00 2.101233779788710621e+00 2.103462075828175237e+00 2.105690371867639854e+00 2.107918667907104471e+00 2.110146963946569088e+00 2.112375259986033704e+00 2.114603556025498321e+00 2.116831852064962938e+00 2.119060148104427554e+00 2.121288444143892171e+00 2.123516740183356788e+00 2.125745036222821405e+00 2.127973332262286021e+00 2.130201628301750638e+00 2.132429924341215255e+00 2.134658220380679872e+00 2.136886516420144488e+00 2.139114812459609105e+00 2.141343108499073722e+00 2.143571404538538339e+00 2.145799700578002955e+00 2.148027996617467572e+00 2.150256292656932189e+00 2.152484588696396806e+00 2.154712884735861422e+00 2.156941180775326039e+00 2.159169476814790656e+00 2.161397772854255273e+00 2.163626068893719889e+00 2.165854364933184506e+00 2.168082660972649123e+00 2.170310957012113739e+00 2.172539253051578356e+00 2.174767549091042973e+00 2.176995845130507590e+00 2.179224141169972206e+00 2.181452437209436823e+00 2.183680733248901884e+00 2.185909029288366501e+00 2.188137325327831118e+00 2.190365621367295734e+00 2.192593917406760351e+00 2.194822213446224968e+00 2.197050509485689584e+00 2.199278805525154201e+00 2.201507101564618818e+00 2.203735397604083435e+00 2.205963693643548051e+00 2.208191989683012668e+00 2.210420285722477285e+00 2.212648581761942346e+00 2.214876877801406962e+00 2.217105173840871579e+00 2.219333469880336196e+00 2.221561765919800813e+00 2.223790061959265429e+00 2.226018357998730046e+00 2.228246654038194663e+00 2.230474950077659280e+00 2.232703246117123896e+00 2.234931542156588513e+00 2.237159838196053130e+00 2.239388134235517747e+00 2.241616430274982363e+00 2.243844726314446980e+00 2.246073022353911597e+00 2.248301318393376214e+00 2.250529614432840830e+00 2.252757910472305447e+00 2.254986206511770064e+00 2.257214502551234681e+00 2.259442798590699297e+00 2.261671094630163914e+00 2.263899390669628531e+00 2.266127686709093147e+00 2.268355982748557764e+00 2.270584278788022381e+00 2.272812574827486998e+00 2.275040870866951614e+00 2.277269166906416231e+00 2.279497462945880848e+00 2.281725758985345465e+00 2.283954055024810081e+00 2.286182351064274698e+00 2.288410647103739315e+00 2.290638943143203932e+00 2.292867239182668548e+00 2.295095535222133609e+00 2.297323831261598226e+00 2.299552127301062843e+00 2.301780423340527459e+00 2.304008719379992076e+00 2.306237015419456693e+00 2.308465311458921310e+00 2.310693607498385926e+00 2.312921903537850543e+00 2.315150199577315160e+00 2.317378495616779777e+00 2.319606791656244393e+00 2.321835087695709010e+00 2.324063383735174071e+00 2.326291679774638688e+00 2.328519975814103304e+00 2.330748271853567921e+00 2.332976567893032538e+00 2.335204863932497155e+00 2.337433159971961771e+00 2.339661456011426388e+00 2.341889752050891005e+00 2.344118048090355622e+00 2.346346344129820238e+00 2.348574640169284855e+00 2.350802936208749472e+00 2.353031232248214089e+00 2.355259528287678705e+00 2.357487824327143322e+00 2.359716120366607939e+00 2.361944416406072556e+00 2.364172712445537172e+00 2.366401008485001789e+00 2.368629304524466406e+00 2.370857600563931022e+00 2.373085896603395639e+00 2.375314192642860256e+00 2.377542488682324873e+00 2.379770784721789489e+00 2.381999080761254106e+00 2.384227376800718723e+00 2.386455672840183340e+00 2.388683968879647956e+00 2.390912264919112573e+00 2.393140560958577190e+00 2.395368856998041807e+00 2.397597153037506423e+00 2.399825449076971040e+00 2.402053745116435657e+00 2.404282041155900274e+00 2.406510337195365334e+00 2.408738633234829951e+00 2.410966929274294568e+00 2.413195225313759185e+00 2.415423521353223801e+00 2.417651817392688418e+00 2.419880113432153035e+00 2.422108409471617652e+00 2.424336705511082268e+00 2.426565001550546885e+00 2.428793297590011502e+00 2.431021593629476119e+00 2.433249889668940735e+00 2.435478185708405796e+00 2.437706481747870413e+00 2.439934777787335030e+00 2.442163073826799646e+00 2.444391369866264263e+00 2.446619665905728880e+00 2.448847961945193497e+00 2.451076257984658113e+00 2.453304554024122730e+00 2.455532850063587347e+00 2.457761146103051964e+00 2.459989442142516580e+00 2.462217738181981197e+00 2.464446034221445814e+00 2.466674330260910430e+00 2.468902626300375047e+00 2.471130922339839664e+00 2.473359218379304281e+00 2.475587514418768897e+00 2.477815810458233514e+00 2.480044106497698131e+00 2.482272402537162748e+00 2.484500698576627364e+00 2.486728994616091981e+00 2.488957290655556598e+00 2.491185586695021215e+00 2.493413882734485831e+00 2.495642178773950448e+00 2.497870474813415065e+00 2.500098770852879682e+00 2.502327066892344298e+00 2.504555362931808915e+00 2.506783658971273532e+00 2.509011955010738149e+00 2.511240251050202765e+00 2.513468547089667382e+00 2.515696843129131999e+00 2.517925139168597060e+00 2.520153435208061676e+00 2.522381731247526293e+00 2.524610027286990910e+00 2.526838323326455527e+00 2.529066619365920143e+00 2.531294915405384760e+00 2.533523211444849377e+00 2.535751507484313994e+00 2.537979803523778610e+00 2.540208099563243227e+00 2.542436395602707844e+00 2.544664691642172905e+00 2.546892987681637521e+00 2.549121283721102138e+00 2.551349579760566755e+00 2.553577875800031372e+00 2.555806171839495988e+00 2.558034467878960605e+00 2.560262763918425222e+00 2.562491059957889838e+00 2.564719355997354455e+00 2.566947652036819072e+00 2.569175948076283689e+00 2.571404244115748305e+00 2.573632540155212922e+00 2.575860836194677539e+00 2.578089132234142156e+00 2.580317428273606772e+00 2.582545724313071389e+00 2.584774020352536006e+00 2.587002316392000623e+00 2.589230612431465239e+00 2.591458908470929856e+00 2.593687204510394473e+00 2.595915500549859090e+00 2.598143796589323706e+00 2.600372092628788323e+00 2.602600388668252940e+00 2.604828684707717557e+00 2.607056980747182173e+00 2.609285276786646790e+00 2.611513572826111407e+00 2.613741868865576023e+00 2.615970164905040640e+00 2.618198460944505257e+00 2.620426756983969874e+00 2.622655053023434490e+00 2.624883349062899107e+00 2.627111645102363724e+00 2.629339941141828785e+00 2.631568237181293402e+00 2.633796533220758018e+00 2.636024829260222635e+00 2.638253125299687252e+00 2.640481421339151868e+00 2.642709717378616485e+00 2.644938013418081102e+00 2.647166309457545719e+00 2.649394605497010335e+00 2.651622901536474952e+00 2.653851197575939569e+00 2.656079493615404630e+00 2.658307789654869246e+00 2.660536085694333863e+00 2.662764381733798480e+00 2.664992677773263097e+00 2.667220973812727713e+00 2.669449269852192330e+00 2.671677565891656947e+00 2.673905861931121564e+00 2.676134157970586180e+00 2.678362454010050797e+00 2.680590750049515414e+00 2.682819046088980031e+00 2.685047342128444647e+00 2.687275638167909264e+00 2.689503934207373881e+00 2.691732230246838498e+00 2.693960526286303114e+00 2.696188822325767731e+00 2.698417118365232348e+00 2.700645414404696965e+00 2.702873710444161581e+00 2.705102006483626198e+00 2.707330302523090815e+00 2.709558598562555431e+00 2.711786894602020048e+00 2.714015190641484665e+00 2.716243486680949282e+00 2.718471782720413898e+00 2.720700078759878515e+00 2.722928374799343132e+00 2.725156670838807749e+00 2.727384966878272365e+00 2.729613262917736982e+00 2.731841558957201599e+00 2.734069854996666216e+00 2.736298151036130832e+00 2.738526447075595449e+00 2.740754743115060510e+00 2.742983039154525127e+00 2.745211335193989743e+00 2.747439631233454360e+00 2.749667927272918977e+00 2.751896223312383594e+00 2.754124519351848210e+00 2.756352815391312827e+00 2.758581111430777444e+00 2.760809407470242061e+00 2.763037703509706677e+00 2.765265999549171294e+00 2.767494295588636355e+00 2.769722591628100972e+00 2.771950887667565588e+00 2.774179183707030205e+00 2.776407479746494822e+00 2.778635775785959439e+00 2.780864071825424055e+00 2.783092367864888672e+00 2.785320663904353289e+00 2.787548959943817906e+00 2.789777255983282522e+00 2.792005552022747139e+00 2.794233848062211756e+00 2.796462144101676373e+00 2.798690440141140989e+00 2.800918736180605606e+00 2.803147032220070223e+00 2.805375328259534840e+00 2.807603624298999456e+00 2.809831920338464073e+00 2.812060216377928690e+00 2.814288512417393306e+00 2.816516808456857923e+00 2.818745104496322540e+00 2.820973400535787157e+00 2.823201696575251773e+00 2.825429992614716390e+00 2.827658288654181007e+00 2.829886584693645624e+00 2.832114880733110240e+00 2.834343176772574857e+00 2.836571472812039474e+00 2.838799768851504091e+00 2.841028064890968707e+00 2.843256360930433324e+00 2.845484656969897941e+00 2.847712953009362558e+00 2.849941249048827174e+00 2.852169545088291791e+00 2.854397841127756408e+00 2.856626137167221025e+00 2.858854433206685641e+00 2.861082729246150258e+00 2.863311025285614875e+00 2.865539321325080380e+00 2.867767617364544996e+00 2.869995913404009613e+00 2.872224209443474230e+00 2.874452505482938847e+00 2.876680801522403463e+00 2.878909097561868080e+00 2.881137393601332697e+00 2.883365689640797314e+00 2.885593985680261930e+00 2.887822281719726547e+00 2.890050577759191164e+00 2.892278873798655781e+00 2.894507169838120397e+00 2.896735465877585014e+00 2.898963761917049631e+00 2.901192057956514248e+00 2.903420353995978864e+00 2.905648650035443481e+00 2.907876946074908098e+00 2.910105242114372714e+00 2.912333538153837331e+00 2.914561834193301948e+00 2.916790130232766565e+00 2.919018426272231181e+00 2.921246722311695798e+00 2.923475018351160415e+00 2.925703314390625032e+00 2.927931610430089648e+00 2.930159906469554265e+00 2.932388202509018882e+00 2.934616498548483499e+00 2.936844794587948115e+00 2.939073090627412732e+00 2.941301386666877349e+00 2.943529682706341966e+00 2.945757978745806582e+00 2.947986274785271199e+00 2.950214570824735816e+00 2.952442866864200433e+00 2.954671162903665049e+00 2.956899458943129666e+00 2.959127754982594283e+00 2.961356051022058899e+00 2.963584347061523516e+00 2.965812643100988133e+00 2.968040939140452750e+00 2.970269235179917366e+00 2.972497531219381983e+00 2.974725827258846600e+00 2.976954123298312105e+00 2.979182419337776722e+00 2.981410715377241338e+00 2.983639011416705955e+00 2.985867307456170572e+00 2.988095603495635189e+00 2.990323899535099805e+00 2.992552195574564422e+00 2.994780491614029039e+00 2.997008787653493656e+00 2.999237083692958272e+00 3.001465379732422889e+00 3.003693675771887506e+00 3.005921971811352122e+00 3.008150267850816739e+00 3.010378563890281356e+00 3.012606859929745973e+00 3.014835155969210589e+00 3.017063452008675206e+00 3.019291748048139823e+00 3.021520044087604440e+00 3.023748340127069056e+00 3.025976636166533673e+00 3.028204932205998290e+00 3.030433228245462907e+00 3.032661524284927523e+00 3.034889820324392140e+00 3.037118116363856757e+00 3.039346412403321374e+00 3.041574708442785990e+00 3.043803004482250607e+00 3.046031300521715224e+00 3.048259596561179841e+00 3.050487892600644457e+00 3.052716188640109074e+00 3.054944484679573691e+00 3.057172780719038307e+00 3.059401076758502924e+00
